year,odometer,cylinders,fuel,manufacture,drive,paint,price,transmission
2017,71011,4,1.0,NaN,fwd,black,19990,0.0
2015,78743,NaN,0.0,bmw,4wd,NaN,294,0.0
2020,60809,NaN,0.0,ram,4wd,silver,31988,0.0
2022,12338,NaN,1.0,bmw,rwd,black,NaN,0.0
2012,145900,6,0.0,nissan,fwd,grey,4000,0.0
2007,103000,4,0.0,NaN,4wd,NaN,7980,0.0
2021,10752,8,0.0,chevrolet,rwd,red,NaN,0.0
2011,96652,8,0.0,bmw,rwd,blue,7000,0.0
2013,125234,6,0.0,lexus,fwd,white,7000,0.0
2014,83569,NaN,0.0,NaN,NaN,black,24998,0.0
2017,31151,NaN,0.0,bmw,NaN,orange,53998,0.0
2006,62241,8,0.0,toyota,4wd,white,18500,0.0
2020,11753,NaN,NaN,jeep,NaN,NaN,55988,NaN
2013,75719,8,0.0,NaN,NaN,NaN,19999,0.0
2014,75000,4,0.0,hyundai,fwd,white,12500,0.0
2018,55347,4,1.0,NaN,fwd,white,25490,0.0
1997,92257,6,0.0,a,NaN,NaN,8900,0.0
2022,3658,NaN,0.0,lexus,fwd,NaN,49998,0.0
2018,63454,NaN,0.0,audi,NaN,NaN,48998,0.0
2015,102998,NaN,0.0,NaN,NaN,white,18998,0.0
2011,66439,NaN,0.0,bmw,NaN,NaN,15998,0.0
2009,92730,8,0.0,NaN,rwd,black,32495,0.0
2011,111710,NaN,0.0,NaN,NaN,NaN,11995,0.0
2008,53410,4,0.0,NaN,4wd,NaN,12995,0.0
2007,146430,NaN,0.0,volvo,NaN,NaN,7995,0.0
2007,146430,NaN,0.0,volvo,NaN,NaN,7995,0.0
2019,10290,NaN,0.0,volkswagen,NaN,NaN,44995,1.0
2019,25700,NaN,0.0,honda,fwd,NaN,27998,0.0
2013,65510,NaN,0.0,toyota,NaN,white,18995,0.0
2016,90321,4,0.0,hyundai,fwd,blue,11480,0.0
2012,125839,6,0.0,audi,4wd,white,17700,1.0
2013,76206,NaN,0.0,bmw,NaN,NaN,18998,0.0
2013,115369,6,0.0,ford,fwd,red,10985,0.0
2015,81700,NaN,0.0,subaru,4wd,NaN,29995,1.0
2011,120072,6,0.0,ford,fwd,grey,8980,0.0
2020,40486,NaN,0.0,land,NaN,grey,35998,0.0
2012,62470,6,0.0,nissan,4wd,NaN,19999,1.0
2017,151444,4,0.0,subaru,4wd,white,13980,1.0
2017,165121,8,1.0,chevrolet,4wd,silver,39480,0.0
2017,90552,8,0.0,cadillac,rwd,blue,37980,0.0
2019,16375,4,0.0,subaru,4wd,NaN,42995,1.0
2017,36516,NaN,0.0,infiniti,fwd,black,31998,0.0
2018,23680,4,0.0,subaru,4wd,NaN,41995,1.0
2018,79744,NaN,0.0,NaN,NaN,grey,25998,0.0
2004,183984,NaN,0.0,toyota,4wd,NaN,4998,0.0
2020,39500,NaN,0.0,ram,4wd,NaN,54995,0.0
2012,78415,NaN,0.0,NaN,NaN,black,14998,0.0
2015,62020,6,0.0,NaN,4wd,NaN,35995,0.0
2020,53086,NaN,0.0,hyundai,fwd,black,17998,0.0
2015,62020,NaN,0.0,NaN,4wd,NaN,35995,0.0
2019,59307,NaN,0.0,NaN,fwd,black,24998,0.0
2015,88596,NaN,0.0,infiniti,fwd,white,20998,0.0
2014,72100,NaN,0.0,NaN,4wd,red,67995,0.0
2009,86771,NaN,0.0,jaguar,NaN,blue,9998,0.0
2012,101468,NaN,0.0,NaN,NaN,black,12998,0.0
2014,72100,NaN,0.0,NaN,4wd,red,67995,0.0
2015,76823,NaN,0.0,NaN,NaN,white,21998,0.0
2016,119880,4,0.0,nissan,NaN,NaN,10995,0.0
2017,109803,NaN,0.0,infiniti,fwd,black,23998,0.0
2014,116592,NaN,0.0,acura,NaN,silver,19998,0.0
2020,62080,4,0.0,nissan,NaN,white,17495,0.0
2013,61970,NaN,0.0,hyundai,NaN,NaN,12998,0.0
2011,119080,NaN,0.0,NaN,NaN,NaN,14995,0.0
2015,101041,NaN,0.0,NaN,NaN,white,33998,0.0
2007,132326,NaN,0.0,infiniti,fwd,red,10998,0.0
2013,88025,NaN,0.0,NaN,NaN,NaN,15995,0.0
2014,103789,NaN,0.0,NaN,NaN,silver,11998,0.0
2013,88025,NaN,0.0,NaN,NaN,NaN,15995,0.0
2015,128490,NaN,0.0,acura,fwd,silver,14998,0.0
2016,68685,NaN,0.0,chevrolet,4wd,white,29998,0.0
2014,68200,NaN,0.0,NaN,4wd,black,43495,0.0
2018,55835,NaN,0.0,honda,fwd,NaN,22998,0.0
2014,68200,NaN,0.0,NaN,4wd,black,43495,0.0
2012,119562,NaN,0.0,NaN,NaN,NaN,18998,0.0
2005,173000,8,0.0,lexus,4wd,black,19500,0.0
2015,124014,NaN,0.0,subaru,NaN,blue,23998,1.0
2011,80570,NaN,0.0,NaN,NaN,NaN,17995,0.0
2006,177753,NaN,0.0,NaN,NaN,NaN,7998,0.0
2005,123269,8,0.0,NaN,4wd,NaN,35950,0.0
1997,164000,NaN,0.0,toyota,NaN,NaN,3000,0.0
2016,64757,NaN,0.0,infiniti,fwd,white,21998,0.0
2017,145595,NaN,0.0,infiniti,fwd,NaN,NaN,0.0
2011,80570,NaN,0.0,NaN,NaN,NaN,17995,0.0
2016,63289,NaN,0.0,toyota,fwd,NaN,15998,0.0
2018,51107,NaN,0.0,chevrolet,rwd,black,34998,0.0
2014,18185,6,0.0,maserati,4wd,NaN,34995,0.0
2014,88947,NaN,0.0,lexus,fwd,silver,16998,0.0
2017,11095,NaN,0.0,lexus,NaN,white,36995,0.0
2018,48522,NaN,0.0,chevrolet,fwd,white,28998,0.0
2013,122000,NaN,0.0,lexus,NaN,NaN,17999,0.0
2013,88570,8,0.0,land,4wd,NaN,24995,0.0
2013,106507,NaN,0.0,land,NaN,white,17998,0.0
2018,53429,NaN,0.0,NaN,NaN,black,42998,0.0
2008,240931,NaN,0.0,lexus,4wd,NaN,6998,0.0
2017,60085,4,0.0,honda,NaN,NaN,26995,1.0
2016,72605,4,0.0,ford,4wd,NaN,34995,1.0
2015,114,NaN,0.0,ford,4wd,NaN,19995,0.0
2015,42336,4,0.0,fiat,NaN,NaN,15995,1.0
2020,46450,NaN,0.0,chevrolet,4wd,NaN,47995,0.0
2018,42000,NaN,0.0,jeep,NaN,NaN,35500,0.0
2015,46344,NaN,0.0,chevrolet,NaN,NaN,41995,0.0
2016,83998,6,0.0,kia,fwd,white,14495,0.0
2008,170078,6,0.0,lexus,rwd,NaN,8995,0.0
2011,118846,8,0.0,nissan,4wd,NaN,17999,0.0
2013,82340,NaN,0.0,bmw,NaN,NaN,31995,0.0
2017,96734,4,0.0,hyundai,NaN,NaN,17995,0.0
1999,77317,8,0.0,lincoln,rwd,custom,7995,0.0
2017,39296,8,0.0,bmw,NaN,white,48995,0.0
2017,39296,8,0.0,bmw,NaN,white,48995,0.0
2013,89690,NaN,0.0,audi,NaN,NaN,19995,0.0
2014,114715,NaN,0.0,ram,4wd,black,19995,0.0
2012,118558,NaN,0.0,buick,fwd,NaN,9349,0.0
2014,89875,4,0.0,audi,4wd,NaN,21995,0.0
2012,76410,6,0.0,audi,4wd,black,24995,0.0
2017,39300,6,0.0,audi,4wd,white,38995,0.0
2013,50100,8,0.0,NaN,rwd,blue,26000,0.0
2017,55935,4,0.0,acura,NaN,NaN,23995,0.0
2017,89766,4,0.0,ford,fwd,white,13000,0.0
2006,212000,6,1.0,lexus,4wd,green,5800,0.0
2001,165489,4,0.0,honda,fwd,silver,5888,0.0
1992,171746,8,0.0,mercedes,rwd,black,7500,0.0
2014,94795,6,0.0,ford,4wd,NaN,23999,0.0
2011,70050,4,0.0,honda,fwd,silver,13999,0.0
2007,175000,NaN,0.0,toyota,NaN,NaN,4000,1.0
2018,141456,6,0.0,dodge,4wd,NaN,NaN,0.0
2014,70000,4,0.0,honda,fwd,silver,8500,0.0
2011,198000,NaN,0.0,bmw,NaN,NaN,9000,0.0
2012,52876,6,0.0,bmw,NaN,NaN,21999,0.0
2003,126635,NaN,0.0,chevrolet,fwd,white,NaN,0.0
2011,70000,NaN,0.0,nissan,NaN,NaN,9999,0.0
2012,122000,6,0.0,dodge,fwd,silver,8599,0.0
2012,161000,4,0.0,toyota,fwd,silver,9499,0.0
2012,158000,6,0.0,gmc,4wd,white,8799,0.0
2004,154612,6,0.0,toyota,4wd,NaN,24995,1.0
2004,170000,8,0.0,chevrolet,4wd,white,8399,0.0
1971,43118,NaN,1.0,chevrolet,NaN,NaN,34995,1.0
2011,181000,6,0.0,subaru,4wd,red,9799,0.0
2011,139000,6,0.0,bmw,rwd,NaN,9899,0.0
2005,167000,6,0.0,toyota,fwd,NaN,7999,0.0
2007,174000,8,0.0,ford,4wd,grey,10999,0.0
2012,130000,4,0.0,ford,fwd,silver,7599,0.0
2006,192000,6,0.0,acura,4wd,silver,6299,0.0
2014,141000,6,0.0,ford,fwd,white,10999,0.0
2020,24015,NaN,0.0,honda,fwd,red,NaN,0.0
2008,102702,10,0.0,NaN,4wd,NaN,19950,0.0
2007,74000,8,0.0,cadillac,4wd,NaN,19999,0.0
2021,24793,6,0.0,toyota,4wd,NaN,NaN,0.0
2010,123398,4,0.0,audi,4wd,NaN,9995,0.0
2019,42970,4,0.0,toyota,fwd,NaN,NaN,0.0
2017,61929,4,0.0,gmc,fwd,grey,NaN,0.0
2008,145000,8,0.0,dodge,rwd,NaN,12319,1.0
2020,44000,NaN,1.0,tesla,4wd,silver,70000,0.0
2009,84500,6,0.0,jeep,4wd,white,21849,1.0
2022,3750,6,0.0,toyota,4wd,NaN,43680,1.0
2015,99000,4,0.0,hyundai,fwd,black,10999,1.0
2020,66611,6,0.0,chrysler,fwd,NaN,19447,0.0
2017,49373,8,0.0,chevrolet,rwd,NaN,813,1.0
2020,78912,4,1.0,toyota,fwd,white,23988,0.0
2020,67500,6,0.0,chrysler,fwd,red,NaN,0.0
2011,61257,6,0.0,NaN,rwd,NaN,15995,0.0
2019,22350,NaN,0.0,infiniti,rwd,NaN,21879,0.0
2019,61490,4,0.0,ford,4wd,NaN,18199,0.0
2016,95709,6,0.0,audi,NaN,NaN,350,0.0
2003,95000,8,0.0,ford,4wd,NaN,18900,0.0
2014,64532,NaN,0.0,ford,NaN,NaN,3400,0.0
2012,85949,6,0.0,bmw,NaN,NaN,16999,0.0
2014,129618,6,0.0,ford,4wd,white,23800,0.0
2019,48378,4,0.0,honda,fwd,NaN,NaN,0.0
2017,109000,NaN,1.0,honda,NaN,NaN,19000,0.0
2020,46267,4,0.0,honda,fwd,NaN,26117,1.0
2021,14209,4,0.0,honda,fwd,NaN,26783,1.0
2021,52982,6,0.0,honda,fwd,NaN,31437,0.0
2004,117204,8,0.0,lincoln,4wd,white,6995,0.0
2009,117862,NaN,NaN,gmc,NaN,NaN,23988,NaN
2010,59933,6,0.0,NaN,NaN,NaN,15999,0.0
2015,161582,6,0.0,chevrolet,rwd,white,9995,1.0
2015,65212,4,0.0,audi,4wd,blue,16998,0.0
2015,85373,4,1.0,lincoln,fwd,grey,14998,0.0
2008,157610,NaN,0.0,ford,NaN,NaN,14500,0.0
2013,97078,6,0.0,gmc,4wd,red,14498,0.0
2014,71091,6,0.0,NaN,rwd,red,13998,1.0
2015,149293,8,1.0,chevrolet,4wd,NaN,23300,0.0
2008,153775,8,0.0,lexus,4wd,grey,24985,0.0
2012,95997,8,0.0,bmw,4wd,black,15498,0.0
2016,40772,4,0.0,volkswagen,fwd,blue,16500,1.0
2012,128518,8,0.0,ram,rwd,white,14485,0.0
2017,158858,8,1.0,ford,4wd,white,41980,0.0
2014,58642,4,0.0,audi,4wd,white,27500,0.0
2019,135356,4,0.0,subaru,4wd,silver,18980,0.0
2012,90056,8,0.0,bmw,rwd,black,14998,0.0
2019,116692,6,0.0,lincoln,4wd,black,48804,0.0
2015,107303,6,0.0,ford,rwd,grey,22980,0.0
2011,120279,6,0.0,chrysler,rwd,silver,11480,0.0
2017,154686,4,0.0,ford,rwd,grey,15980,0.0
2013,76360,8,0.0,bmw,4wd,blue,19998,0.0
2020,36310,4,0.0,toyota,fwd,green,23645,0.0
2006,128880,8,0.0,NaN,NaN,NaN,19950,0.0
2022,4193,4,0.0,ford,4wd,white,72985,0.0
2015,74639,8,0.0,chevrolet,4wd,black,30980,0.0
2012,68044,6,0.0,bmw,rwd,black,27325,0.0
2018,66909,4,0.0,hyundai,fwd,black,13998,0.0
2013,131346,4,0.0,ford,4wd,blue,10480,0.0
2014,105827,4,0.0,toyota,rwd,silver,17475,0.0
2018,46186,8,0.0,nissan,rwd,white,38480,0.0
2015,76266,4,0.0,hyundai,fwd,blue,11480,0.0
2020,74316,4,1.0,toyota,fwd,white,27300,0.0
2018,51465,6,0.0,NaN,rwd,black,23998,0.0
2017,145778,4,0.0,hyundai,fwd,white,10980,0.0
2015,163123,4,1.0,toyota,fwd,grey,12957,0.0
2010,143070,6,0.0,infiniti,rwd,blue,9625,0.0
2018,62972,4,1.0,bmw,rwd,black,24980,0.0
2018,67084,4,1.0,toyota,fwd,grey,20875,0.0
2018,86582,6,0.0,subaru,4wd,white,21980,0.0
2017,75048,4,0.0,audi,fwd,white,20500,0.0
2003,258000,6,0.0,acura,fwd,white,2500,0.0
2019,41980,NaN,0.0,ram,fwd,white,NaN,0.0
2017,92828,6,1.0,dodge,fwd,black,14980,0.0
2017,55312,6,0.0,NaN,rwd,white,26998,0.0
2015,134782,6,0.0,buick,fwd,silver,10985,0.0
2017,98448,6,0.0,audi,4wd,black,26985,0.0
2014,125778,4,0.0,subaru,4wd,black,17500,1.0
2019,99836,6,0.0,ford,rwd,silver,43480,0.0
2012,186515,4,0.0,mazda,fwd,blue,5600,0.0
2015,93524,4,0.0,mazda,fwd,black,12498,0.0
2014,117481,6,0.0,toyota,fwd,black,14980,0.0
2009,137749,6,0.0,infiniti,rwd,custom,10707,0.0
2015,156878,6,0.0,ram,4wd,black,39695,0.0
2020,50388,4,0.0,toyota,fwd,silver,21980,0.0
2003,159752,6,0.0,infiniti,rwd,grey,6500,0.0
2005,300000,8,0.0,NaN,rwd,NaN,5000,0.0
2019,24639,4,0.0,lexus,rwd,grey,29985,0.0
2018,55065,6,1.0,toyota,4wd,silver,31980,0.0
2009,94106,8,0.0,toyota,4wd,grey,27485,0.0
2008,115682,6,0.0,toyota,4wd,black,22480,0.0
2018,62478,6,0.0,chrysler,4wd,silver,22875,0.0
2018,84523,6,0.0,ford,4wd,black,22980,0.0
2015,49875,6,0.0,lincoln,fwd,red,19325,0.0
2015,96308,4,0.0,honda,4wd,brown,18925,0.0
2018,120569,6,0.0,chevrolet,4wd,red,23700,0.0
2017,75818,4,0.0,volkswagen,fwd,black,16500,0.0
2017,92251,8,0.0,gmc,4wd,white,38000,0.0
2015,89000,8,0.0,gmc,4wd,white,32000,0.0
2019,60026,4,0.0,nissan,fwd,NaN,NaN,0.0
2008,108695,8,0.0,ford,NaN,NaN,12999,0.0
2015,93060,6,0.0,gmc,4wd,NaN,NaN,0.0
2019,158922,6,0.0,ford,rwd,white,21999,0.0
2013,145782,8,0.0,nissan,rwd,NaN,14995,0.0
2015,150860,NaN,0.0,gmc,4wd,white,22995,0.0
2017,94259,NaN,0.0,dodge,fwd,NaN,11995,0.0
NaN,64915,4,0.0,NaN,4wd,white,17321,0.0
2012,73343,NaN,0.0,jeep,4wd,silver,26995,0.0
2017,98156,NaN,0.0,chevrolet,fwd,black,10850,0.0
2017,160000,4,0.0,honda,NaN,black,13500,0.0
2003,80000,8,0.0,NaN,4wd,white,13000,0.0
2003,82000,6,0.0,buick,NaN,silver,4200,0.0
2005,114578,8,0.0,ford,NaN,NaN,9999,0.0
2022,8046,3,0.0,chevrolet,4wd,NaN,407,0.0
2018,29734,NaN,1.0,tesla,rwd,NaN,31477,1.0
2014,129177,8,1.0,NaN,rwd,white,20999,0.0
1999,185300,NaN,0.0,NaN,NaN,NaN,1474,0.0
2019,21271,6,0.0,dodge,rwd,NaN,26495,0.0
2019,60854,6,0.0,ram,fwd,NaN,31988,0.0
2020,32461,4,0.0,hyundai,4wd,NaN,423,0.0
2017,70161,6,0.0,toyota,4wd,NaN,454,1.0
2021,19892,6,0.0,toyota,rwd,NaN,NaN,0.0
1997,179000,8,0.0,chevrolet,4wd,blue,4000,0.0
2013,82843,NaN,0.0,ford,4wd,NaN,289,0.0
2006,87270,8,0.0,NaN,4wd,NaN,26999,0.0
2014,52723,6,0.0,ram,4wd,NaN,530,0.0
1996,214866,8,0.0,NaN,4wd,NaN,22450,0.0
2008,75308,6,0.0,bmw,NaN,NaN,12999,0.0
2021,38894,8,0.0,toyota,4wd,NaN,NaN,0.0
2015,57507,NaN,0.0,bmw,rwd,NaN,19995,0.0
2019,61201,4,0.0,chevrolet,fwd,NaN,NaN,0.0
2014,163000,8,0.0,NaN,4wd,white,29000,0.0
2012,100178,6,0.0,ford,fwd,NaN,9995,0.0
2020,66162,4,0.0,nissan,fwd,silver,18999,0.0
2018,116404,NaN,0.0,ford,fwd,white,NaN,0.0
2009,118000,6,0.0,toyota,4wd,NaN,24900,0.0
2012,70908,4,0.0,NaN,NaN,NaN,12999,0.0
2007,44579,6,0.0,lexus,rwd,blue,12500,0.0
2020,19155,4,0.0,toyota,fwd,NaN,NaN,0.0
2020,20303,6,0.0,ram,4wd,NaN,801,0.0
2016,NaN,NaN,0.0,audi,4wd,NaN,16800,0.0
1965,6500,8,0.0,pontiac,rwd,red,15900,0.0
2008,125531,8,0.0,bmw,rwd,NaN,10995,0.0
2021,23992,6,0.0,ram,4wd,NaN,665,0.0
2008,128986,NaN,0.0,lexus,fwd,NaN,178,0.0
2022,11921,4,0.0,ford,4wd,NaN,34143,0.0
2022,4750,3,0.0,buick,4wd,NaN,435,0.0
2007,76180,6,0.0,jeep,4wd,NaN,17999,0.0
2016,125136,4,0.0,nissan,fwd,silver,10999,0.0
2022,1218,NaN,0.0,chevrolet,rwd,blue,51764,0.0
2019,53510,NaN,0.0,ram,4wd,white,45990,0.0
2019,56485,NaN,0.0,ford,fwd,silver,17291,0.0
2020,50944,4,0.0,toyota,fwd,NaN,NaN,0.0
2011,124893,8,0.0,ford,4wd,NaN,23950,0.0
2021,68673,4,0.0,toyota,fwd,NaN,NaN,0.0
2011,61297,6,0.0,bmw,4wd,NaN,15999,0.0
2008,82138,8,0.0,dodge,rwd,NaN,22995,0.0
NaN,65772,4,0.0,NaN,fwd,NaN,18987,0.0
1980,33000,NaN,0.0,NaN,NaN,white,19000,0.0
2023,3,NaN,0.0,buick,4wd,NaN,NaN,0.0
2012,150000,4,0.0,audi,fwd,black,8500,0.0
1965,52864,4,0.0,NaN,rwd,NaN,14000,1.0
2016,98975,4,0.0,hyundai,NaN,NaN,9999,0.0
2018,130214,8,0.0,gmc,rwd,yellow,29900,0.0
2016,106755,8,0.0,chevrolet,4wd,NaN,349,0.0
2015,184312,6,0.0,ford,rwd,black,89900,0.0
2012,34822,NaN,0.0,buick,fwd,NaN,221,0.0
2018,43400,8,0.0,NaN,fwd,blue,35500,0.0
2015,184312,6,0.0,ford,rwd,black,89900,0.0
1971,3500,NaN,0.0,NaN,NaN,NaN,35000,0.0
2014,34191,4,0.0,mitsubishi,rwd,white,39900,0.0
2014,52626,4,0.0,ford,NaN,NaN,14999,0.0
2017,96889,4,0.0,ford,fwd,white,22900,0.0
2019,34241,4,0.0,honda,fwd,NaN,300,0.0
2013,105601,8,0.0,ford,rwd,NaN,20995,0.0
2010,88000,4,0.0,vw,fwd,black,4999,0.0
2021,23523,6,0.0,jeep,4wd,NaN,42146,0.0
2014,NaN,NaN,1.0,tesla,rwd,NaN,28877,1.0
2021,50786,8,0.0,ford,4wd,NaN,1361,0.0
2019,23314,8,0.0,toyota,4wd,NaN,904,0.0
2016,124834,6,0.0,ford,fwd,NaN,17995,0.0
2020,63195,4,0.0,hyundai,fwd,NaN,NaN,0.0
2017,25504,NaN,1.0,nissan,NaN,blue,17894,0.0
2017,110465,NaN,1.0,ford,NaN,NaN,15788,0.0
2020,86491,NaN,0.0,toyota,NaN,NaN,18988,0.0
2017,115543,NaN,0.0,subaru,4wd,NaN,17598,0.0
2018,76341,NaN,0.0,jeep,NaN,white,16988,1.0
2022,5898,NaN,1.0,ford,4wd,NaN,NaN,0.0
2022,3908,NaN,1.0,ford,4wd,NaN,NaN,0.0
2019,34884,NaN,0.0,nissan,rwd,NaN,628,0.0
2011,84038,8,0.0,ford,4wd,NaN,439,0.0
2022,2089,NaN,1.0,ford,4wd,NaN,NaN,0.0
2021,2502,NaN,1.0,ford,4wd,black,NaN,0.0
2021,8572,NaN,1.0,ford,NaN,red,NaN,0.0
2021,9386,NaN,1.0,ford,NaN,NaN,NaN,0.0
2021,22752,NaN,1.0,ford,NaN,silver,NaN,0.0
2017,25504,NaN,1.0,nissan,NaN,blue,17894,0.0
2017,110465,NaN,1.0,ford,NaN,NaN,15788,0.0
2015,50442,6,0.0,NaN,NaN,NaN,17999,0.0
2022,3657,NaN,1.0,nissan,NaN,white,NaN,0.0
2021,14553,NaN,1.0,nissan,NaN,white,485,0.0
2022,4661,NaN,0.0,nissan,4wd,red,NaN,0.0
2020,63263,NaN,0.0,nissan,NaN,white,398,0.0
2020,26269,NaN,0.0,nissan,NaN,grey,349,0.0
2017,97136,6,0.0,honda,fwd,white,21999,0.0
2019,32821,4,0.0,vw,fwd,black,26999,1.0
2013,137543,4,0.0,honda,fwd,NaN,14494,0.0
2018,50141,4,0.0,ford,rwd,NaN,23999,0.0
2014,61242,6,0.0,bmw,NaN,silver,20795,0.0
2020,11445,NaN,0.0,nissan,NaN,NaN,NaN,0.0
2018,48455,NaN,0.0,mazda,4wd,white,23375,0.0
2020,35352,NaN,0.0,land,4wd,red,NaN,0.0
2014,85001,4,0.0,NaN,NaN,NaN,11999,0.0
2020,34084,NaN,0.0,hyundai,4wd,red,NaN,0.0
2017,81927,NaN,0.0,honda,NaN,white,NaN,0.0
2019,25808,8,0.0,chevrolet,4wd,NaN,613,0.0
2021,28444,NaN,0.0,honda,NaN,black,NaN,0.0
2019,32253,4,0.0,honda,fwd,NaN,NaN,0.0
2021,17168,NaN,0.0,audi,NaN,white,NaN,0.0
2019,61900,6,0.0,chevrolet,rwd,NaN,24410,0.0
2007,130012,8,0.0,dodge,4wd,NaN,13995,0.0
2018,23256,4,0.0,lexus,rwd,NaN,32598,0.0
2019,44378,4,0.0,bmw,rwd,NaN,30536,0.0
2017,NaN,NaN,0.0,subaru,4wd,NaN,16699,0.0
2007,145057,NaN,0.0,chevrolet,4wd,NaN,15995,0.0
2016,73602,NaN,0.0,bmw,4wd,NaN,18495,0.0
2022,9613,NaN,0.0,toyota,4wd,blue,NaN,0.0
2017,57580,4,0.0,jeep,4wd,NaN,21280,0.0
2020,18720,8,0.0,gmc,4wd,NaN,875,0.0
2015,70042,4,0.0,bmw,rwd,NaN,283,0.0
2012,110746,8,0.0,chevrolet,rwd,NaN,18995,0.0
2013,136805,NaN,0.0,lincoln,4wd,NaN,187,0.0
2002,84279,8,0.0,chevrolet,NaN,NaN,9999,1.0
NaN,17229,4,0.0,NaN,fwd,white,19987,0.0
2021,5330,NaN,0.0,toyota,4wd,black,NaN,0.0
1973,60171,8,0.0,chevrolet,rwd,blue,15000,0.0
2021,27585,NaN,1.0,toyota,4wd,white,NaN,0.0
2015,134588,NaN,0.0,honda,NaN,white,16988,0.0
2017,88183,NaN,0.0,ford,NaN,white,15988,0.0
2017,79953,NaN,0.0,nissan,NaN,NaN,13488,0.0
2017,86687,NaN,0.0,chevrolet,NaN,black,16988,0.0
2019,70431,NaN,0.0,nissan,NaN,white,18988,0.0
2020,17408,NaN,0.0,ford,4wd,white,380,0.0
2019,52429,NaN,0.0,nissan,NaN,silver,285,0.0
2018,48816,NaN,0.0,ford,NaN,black,452,0.0
1990,76000,6,0.0,NaN,rwd,NaN,10,1.0
2020,34074,NaN,1.0,chevrolet,NaN,yellow,NaN,0.0
2019,65443,NaN,0.0,honda,NaN,grey,383,0.0
2020,46267,NaN,0.0,toyota,NaN,silver,403,0.0
2018,76204,NaN,0.0,acura,NaN,NaN,NaN,0.0
2019,47338,NaN,0.0,chrysler,4wd,white,390,0.0
2020,26603,NaN,0.0,honda,4wd,white,NaN,0.0
2018,46762,NaN,0.0,honda,NaN,black,NaN,0.0
2019,49211,NaN,0.0,honda,NaN,NaN,NaN,0.0
1977,107492,8,0.0,NaN,rwd,NaN,16800,0.0
2020,54916,NaN,0.0,honda,NaN,white,435,0.0
2022,7464,NaN,0.0,honda,NaN,NaN,NaN,0.0
2020,56102,NaN,0.0,honda,4wd,white,NaN,0.0
2020,28751,NaN,1.0,toyota,4wd,white,NaN,0.0
2021,15311,NaN,0.0,subaru,4wd,black,NaN,0.0
2020,22905,NaN,0.0,honda,NaN,black,NaN,0.0
2020,52970,NaN,0.0,kia,fwd,white,17800,0.0
2021,32235,NaN,0.0,infiniti,rwd,white,29700,0.0
2020,42395,NaN,0.0,bmw,NaN,silver,27500,0.0
2020,47990,NaN,0.0,ford,fwd,white,19900,0.0
2021,21160,NaN,0.0,chevrolet,NaN,NaN,24900,0.0
2021,40340,NaN,0.0,mazda,fwd,black,20500,0.0
2020,45770,NaN,0.0,NaN,rwd,white,46800,0.0
2021,35028,NaN,0.0,toyota,4wd,silver,39400,0.0
2019,22532,NaN,0.0,chevrolet,4wd,NaN,49900,0.0
2021,53850,NaN,0.0,ram,4wd,silver,48700,0.0
2021,27508,NaN,1.0,audi,NaN,white,41800,0.0
2021,45690,NaN,0.0,hyundai,fwd,white,23500,0.0
2019,29498,NaN,0.0,chevrolet,4wd,white,49900,0.0
2021,38625,NaN,0.0,toyota,fwd,NaN,20600,0.0
2017,26465,NaN,0.0,ford,rwd,blue,53700,1.0
2018,37772,NaN,0.0,hyundai,fwd,black,20700,0.0
2019,45770,NaN,0.0,dodge,fwd,silver,20200,0.0
2019,61140,NaN,0.0,nissan,fwd,blue,14600,0.0
2020,61340,NaN,0.0,dodge,fwd,silver,20500,0.0
2011,177380,NaN,0.0,kia,fwd,silver,4700,1.0
2018,40640,NaN,0.0,honda,NaN,white,30900,0.0
2019,52100,NaN,0.0,nissan,NaN,NaN,20800,0.0
2021,49148,NaN,0.0,dodge,rwd,white,30900,0.0
2021,41032,NaN,0.0,hyundai,fwd,silver,20700,0.0
2021,38980,NaN,0.0,chevrolet,fwd,black,25300,0.0
2020,50648,NaN,0.0,hyundai,fwd,black,21700,0.0
2020,53612,NaN,0.0,nissan,NaN,blue,23900,0.0
2021,36195,NaN,0.0,hyundai,fwd,silver,20900,0.0
2019,21475,NaN,0.0,lexus,rwd,silver,38500,0.0
2020,50315,NaN,0.0,mazda,NaN,NaN,25700,0.0
2018,58318,NaN,0.0,jeep,4wd,NaN,35500,0.0
2019,19900,NaN,0.0,ford,fwd,NaN,21700,0.0
2022,26205,NaN,0.0,ford,NaN,blue,36800,0.0
2021,41495,NaN,0.0,jeep,4wd,black,32900,0.0
2022,1395,NaN,0.0,gmc,4wd,NaN,61700,0.0
2021,38172,NaN,0.0,ford,fwd,red,22500,0.0
2020,70423,NaN,0.0,buick,fwd,white,16700,0.0
2014,81000,4,0.0,honda,fwd,NaN,9800,0.0
2016,94000,8,0.0,ford,4wd,black,49000,0.0
2016,90000,NaN,0.0,NaN,NaN,NaN,18500,0.0
2022,9000,4,0.0,subaru,4wd,grey,16500,0.0
2022,212,NaN,1.0,tesla,4wd,white,74000,0.0
1996,206456,8,0.0,NaN,rwd,white,2750,1.0
2018,76800,6,1.0,chrysler,fwd,white,25995,0.0
2006,111111,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2005,143000,8,0.0,gmc,4wd,black,4400,0.0
1983,65000,NaN,0.0,mazda,NaN,white,9250,1.0
