year,odometer,cylinders,fuel,manufacture,drive,paint,price,transmission
2019.0,71087.0,,0.0,nissan,,,360.0,0.0
2011.0,219066.0,,0.0,,,white,59500.0,0.0
2015.0,90881.0,,0.0,nissan,,,208.0,0.0
2018.0,66193.0,,0.0,subaru,,,415.0,1.0
2015.0,72211.0,,0.0,volkswagen,,,221.0,0.0
2008.0,140000.0,,0.0,,,,500.0,0.0
2006.0,126000.0,,0.0,toyota,,,8500.0,0.0
2019.0,31000.0,,0.0,honda,,silver,24000.0,0.0
2004.0,170000.0,4.0,0.0,honda,fwd,blue,4600.0,0.0
2016.0,83988.0,,0.0,chevrolet,,,332.0,0.0
2020.0,25000.0,6.0,0.0,nissan,,,18450.0,0.0
2016.0,38000.0,,0.0,dodge,,black,17500.0,0.0
2011.0,111000.0,,0.0,toyota,,,14800.0,0.0
1981.0,63760.0,4.0,0.0,,rwd,grey,4000.0,1.0
2018.0,73714.0,4.0,0.0,toyota,fwd,,19999.0,0.0
2019.0,84602.0,6.0,0.0,toyota,fwd,,24995.0,0.0
2007.0,230000.0,4.0,0.0,,,,2300.0,1.0
2018.0,46421.0,,1.0,,rwd,,35588.0,0.0
2020.0,65201.0,,0.0,toyota,,,332.0,0.0
1988.0,107000.0,4.0,0.0,,rwd,black,12000.0,1.0
2015.0,84285.0,,1.0,,rwd,,28388.0,0.0
2018.0,58758.0,,0.0,hyundai,,,277.0,0.0
2015.0,112696.0,6.0,0.0,dodge,fwd,,27900.0,0.0
1965.0,68531.0,,0.0,,,,45000.0,1.0
2021.0,56149.0,,0.0,nissan,,,277.0,0.0
2020.0,18188.0,,,hyundai,fwd,,22451.0,0.0
2017.0,94123.0,,1.0,,4wd,,27288.0,0.0
1978.0,73500.0,4.0,0.0,vw,,red,18500.0,1.0
1997.0,185000.0,8.0,0.0,,4wd,,13950.0,0.0
2015.0,62445.0,6.0,0.0,bmw,,,36988.0,0.0
2014.0,67795.0,,1.0,chevrolet,,,9999.0,1.0
2004.0,109088.0,,0.0,dodge,4wd,,32800.0,0.0
2013.0,27665.0,4.0,0.0,,,white,13500.0,0.0
2014.0,119470.0,,1.0,kia,,,9999.0,0.0
2020.0,80000.0,8.0,0.0,cadillac,4wd,black,46000.0,0.0
2012.0,131000.0,6.0,0.0,honda,4wd,grey,14500.0,0.0
2003.0,204770.0,6.0,0.0,toyota,fwd,silver,1500.0,0.0
2012.0,180000.0,,0.0,,,,500.0,0.0
2011.0,168000.0,6.0,0.0,infiniti,fwd,white,7900.0,0.0
2011.0,140000.0,4.0,0.0,,4wd,blue,6000.0,0.0
2002.0,99228.0,8.0,0.0,lexus,rwd,black,12995.0,0.0
2014.0,93962.0,6.0,0.0,buick,fwd,white,15995.0,0.0
2019.0,34919.0,4.0,0.0,subaru,4wd,white,21995.0,0.0
2015.0,120776.0,4.0,0.0,toyota,fwd,black,13495.0,0.0
2013.0,94373.0,6.0,0.0,ford,4wd,green,14995.0,0.0
2018.0,44560.0,4.0,0.0,ford,fwd,red,20995.0,0.0
2018.0,73828.0,8.0,0.0,dodge,rwd,white,26995.0,0.0
2019.0,54513.0,3.0,0.0,mitsubishi,fwd,blue,12995.0,1.0
2016.0,74784.0,4.0,0.0,nissan,fwd,red,15995.0,0.0
2015.0,76694.0,4.0,0.0,buick,fwd,black,14995.0,0.0
2016.0,82799.0,4.0,0.0,chevrolet,fwd,grey,12995.0,0.0
2015.0,97046.0,4.0,0.0,honda,fwd,black,19995.0,0.0
2018.0,55754.0,4.0,0.0,honda,fwd,grey,21995.0,0.0
2006.0,158616.0,4.0,0.0,toyota,fwd,silver,7995.0,0.0
2002.0,70689.0,6.0,0.0,,rwd,blue,13295.0,1.0
2013.0,71868.0,6.0,0.0,cadillac,fwd,red,13995.0,0.0
2019.0,36295.0,,1.0,chevrolet,fwd,red,26995.0,0.0
2006.0,144889.0,6.0,0.0,bmw,rwd,blue,6995.0,0.0
2019.0,104590.0,4.0,0.0,hyundai,fwd,black,15995.0,0.0
2011.0,121523.0,8.0,1.0,chevrolet,rwd,white,12995.0,0.0
2015.0,115174.0,6.0,0.0,ford,fwd,white,14995.0,0.0
2015.0,114992.0,4.0,0.0,hyundai,fwd,black,15995.0,0.0
2019.0,47346.0,6.0,0.0,acura,fwd,grey,27995.0,0.0
2012.0,126855.0,4.0,0.0,mazda,fwd,grey,9995.0,0.0
2011.0,116347.0,6.0,0.0,ford,fwd,blue,12995.0,0.0
2012.0,122043.0,4.0,0.0,honda,fwd,blue,11995.0,0.0
2012.0,101803.0,4.0,0.0,honda,fwd,red,11495.0,0.0
2019.0,39165.0,4.0,0.0,land,,,31988.0,0.0
2018.0,48512.0,4.0,0.0,mazda,,,18488.0,1.0
2015.0,96245.0,6.0,0.0,dodge,,,17488.0,0.0
2014.0,113134.0,4.0,0.0,chevrolet,,,8488.0,0.0
2016.0,100000.0,4.0,0.0,,,,5000.0,0.0
2022.0,6500.0,,1.0,,,,58000.0,0.0
2017.0,108709.0,,1.0,chevrolet,,,17499.0,0.0
1997.0,150000.0,,0.0,ford,,,6999.0,0.0
2021.0,72.0,,0.0,,rwd,white,104995.0,0.0
2019.0,14546.0,,1.0,gmc,rwd,white,35995.0,0.0
2020.0,7939.0,,0.0,,rwd,white,59995.0,0.0
2021.0,2943.0,,0.0,ram,fwd,white,50895.0,0.0
2020.0,61119.0,,0.0,ford,4wd,black,53995.0,0.0
2011.0,132650.0,,1.0,hyundai,,,8999.0,0.0
2015.0,41236.0,,0.0,chevrolet,4wd,silver,57995.0,0.0
2019.0,28647.0,,0.0,chevrolet,rwd,white,52995.0,0.0
1958.0,0.0,8.0,0.0,,rwd,black,15000.0,0.0
2019.0,60311.0,6.0,0.0,jeep,4wd,red,33900.0,0.0
2022.0,7213.0,8.0,0.0,jeep,4wd,black,68900.0,0.0
2017.0,81726.0,6.0,0.0,,rwd,,31388.0,0.0
2020.0,64322.0,6.0,0.0,chrysler,fwd,white,23900.0,0.0
2003.0,0.0,8.0,0.0,,4wd,black,19900.0,0.0
2016.0,87201.0,4.0,0.0,lexus,4wd,black,27900.0,0.0
2018.0,50258.0,4.0,0.0,gmc,fwd,white,22900.0,0.0
2014.0,0.0,4.0,0.0,toyota,fwd,white,15900.0,0.0
2018.0,50258.0,4.0,0.0,gmc,fwd,white,22900.0,0.0
2016.0,0.0,6.0,0.0,honda,fwd,custom,19900.0,0.0
2016.0,0.0,4.0,0.0,kia,fwd,black,12900.0,0.0
2020.0,62402.0,4.0,0.0,ford,fwd,black,22900.0,0.0
2013.0,120000.0,6.0,0.0,honda,4wd,,16500.0,0.0
2015.0,78696.0,6.0,0.0,chevrolet,fwd,black,14900.0,0.0
2018.0,61404.0,6.0,0.0,jeep,4wd,white,32900.0,0.0
2008.0,0.0,4.0,0.0,toyota,fwd,silver,8900.0,0.0
2014.0,0.0,4.0,0.0,ford,4wd,orange,11900.0,0.0
2017.0,75006.0,4.0,0.0,mazda,fwd,black,19900.0,0.0
2020.0,32034.0,4.0,0.0,kia,fwd,black,19900.0,0.0
2015.0,88509.0,4.0,0.0,ford,fwd,black,12900.0,0.0
2015.0,85713.0,4.0,0.0,nissan,fwd,blue,11900.0,0.0
2022.0,3880.0,6.0,0.0,nissan,rwd,red,34900.0,0.0
2017.0,94149.0,6.0,0.0,ford,rwd,black,18900.0,0.0
2022.0,397.0,4.0,0.0,toyota,rwd,black,29900.0,0.0
2017.0,0.0,4.0,0.0,kia,fwd,white,9900.0,0.0
2018.0,41174.0,4.0,0.0,toyota,rwd,black,28900.0,0.0
2018.0,0.0,4.0,0.0,ford,fwd,white,12900.0,0.0
2019.0,47497.0,4.0,0.0,chevrolet,rwd,black,29900.0,0.0
2018.0,74989.0,4.0,0.0,toyota,fwd,red,14900.0,0.0
2012.0,0.0,5.0,0.0,volkswagen,fwd,white,9900.0,0.0
2014.0,0.0,4.0,0.0,hyundai,fwd,black,11900.0,0.0
2017.0,82179.0,4.0,0.0,nissan,fwd,black,14900.0,0.0
2021.0,18854.0,4.0,0.0,nissan,fwd,silver,19900.0,0.0
2014.0,71547.0,,0.0,acura,,,17998.0,0.0
2021.0,42890.0,4.0,0.0,kia,fwd,black,21900.0,0.0
2017.0,0.0,4.0,0.0,chevrolet,fwd,blue,9900.0,0.0
2013.0,92781.0,4.0,0.0,bmw,rwd,white,17999.0,0.0
2014.0,113814.0,,0.0,,,,11998.0,0.0
2017.0,0.0,4.0,0.0,kia,fwd,white,9900.0,0.0
2013.0,0.0,4.0,0.0,toyota,fwd,black,12900.0,0.0
2021.0,40535.0,4.0,0.0,nissan,fwd,blue,26900.0,0.0
2013.0,85667.0,4.0,0.0,hyundai,fwd,grey,13900.0,0.0
2017.0,66343.0,,1.0,,fwd,,26988.0,0.0
2019.0,58569.0,4.0,0.0,kia,fwd,silver,14900.0,0.0
2020.0,66157.0,8.0,0.0,chevrolet,fwd,white,34900.0,0.0
2019.0,53870.0,4.0,0.0,hyundai,fwd,white,17900.0,0.0
2019.0,85575.0,4.0,0.0,ford,rwd,red,18900.0,0.0
2019.0,83504.0,4.0,0.0,nissan,fwd,black,14900.0,0.0
2013.0,85943.0,4.0,0.0,honda,fwd,black,14900.0,0.0
2019.0,85575.0,4.0,0.0,ford,rwd,red,18900.0,0.0
2016.0,0.0,4.0,0.0,hyundai,fwd,red,8900.0,0.0
2006.0,56492.0,4.0,0.0,,fwd,black,10900.0,0.0
2016.0,83569.0,6.0,0.0,nissan,4wd,white,17900.0,0.0
2015.0,0.0,4.0,0.0,buick,fwd,grey,10900.0,0.0
2010.0,78989.0,8.0,0.0,dodge,rwd,blue,23900.0,0.0
2017.0,0.0,4.0,0.0,nissan,fwd,black,13900.0,0.0
2005.0,118412.0,8.0,0.0,toyota,rwd,white,16900.0,1.0
2014.0,0.0,4.0,0.0,mazda,fwd,white,12900.0,1.0
2021.0,44319.0,4.0,0.0,toyota,fwd,blue,21900.0,0.0
2008.0,0.0,8.0,0.0,toyota,rwd,black,14900.0,0.0
2013.0,0.0,4.0,0.0,,rwd,black,12900.0,0.0
2015.0,0.0,4.0,0.0,hyundai,fwd,custom,9900.0,0.0
2009.0,83989.0,4.0,0.0,toyota,fwd,black,11900.0,0.0
2017.0,66696.0,4.0,0.0,hyundai,fwd,white,13900.0,0.0
1992.0,69000.0,,0.0,dodge,,,7500.0,1.0
2015.0,91658.0,,1.0,,4wd,,30488.0,0.0
2008.0,73000.0,8.0,0.0,ford,4wd,white,12500.0,0.0
2015.0,85292.0,,1.0,,rwd,,30988.0,0.0
2020.0,16453.0,,1.0,volvo,4wd,,44500.0,0.0
1990.0,192000.0,8.0,0.0,gmc,rwd,white,700.0,0.0
2023.0,0.0,4.0,0.0,volkswagen,fwd,,,0.0
2006.0,122423.0,,0.0,dodge,4wd,green,46000.0,0.0
2014.0,49255.0,,0.0,jaguar,rwd,,41.0,0.0
2018.0,20078.0,,1.0,tesla,4wd,white,90000.0,1.0
2014.0,99000.0,6.0,0.0,dodge,,,6900.0,0.0
2001.0,133.0,8.0,0.0,bmw,rwd,black,18990.0,1.0
2005.0,31437.0,6.0,0.0,,fwd,blue,29000.0,0.0
2020.0,35312.0,,1.0,honda,fwd,,23450.0,0.0
2023.0,0.0,4.0,0.0,volkswagen,fwd,,,0.0
2012.0,180000.0,,0.0,,,,500.0,0.0
2015.0,78207.0,6.0,1.0,toyota,,blue,13800.0,0.0
2019.0,30225.0,4.0,0.0,chevrolet,fwd,black,19992.0,0.0
2012.0,112713.0,6.0,1.0,toyota,,red,9800.0,0.0
2019.0,100443.0,6.0,1.0,nissan,,silver,11995.0,0.0
2018.0,36923.0,6.0,1.0,honda,,silver,19800.0,0.0
2016.0,77769.0,6.0,1.0,honda,,,14800.0,0.0
2017.0,233341.0,6.0,1.0,honda,,silver,8800.0,0.0
2017.0,58806.0,6.0,1.0,chevrolet,,black,14800.0,0.0
2023.0,0.0,4.0,0.0,volkswagen,fwd,,,0.0
2018.0,96141.0,6.0,1.0,honda,,silver,17800.0,0.0
2002.0,140.0,6.0,0.0,jeep,4wd,,10500.0,1.0
2017.0,51500.0,4.0,0.0,honda,fwd,grey,14950.0,0.0
2015.0,108000.0,6.0,0.0,chevrolet,,,8999.0,0.0
2004.0,70208.0,,0.0,maserati,,black,9.0,0.0
2021.0,17180.0,,1.0,nissan,fwd,,31950.0,0.0
2017.0,50119.0,6.0,1.0,volkswagen,,white,12800.0,0.0
2008.0,116500.0,6.0,0.0,,4wd,green,8500.0,0.0
2017.0,114397.0,6.0,1.0,toyota,,white,22990.0,0.0
2022.0,14954.0,6.0,0.0,chevrolet,4wd,,,0.0
2021.0,18927.0,,0.0,toyota,fwd,white,24995.0,0.0
2019.0,103040.0,8.0,1.0,chevrolet,rwd,white,44999.0,0.0
2019.0,20724.0,,1.0,tesla,rwd,black,36995.0,0.0
2009.0,116000.0,6.0,0.0,dodge,4wd,white,31500.0,0.0
2021.0,43250.0,4.0,0.0,toyota,fwd,,,0.0
2012.0,170.0,4.0,0.0,volvo,fwd,grey,6500.0,0.0
2008.0,121632.0,,0.0,gmc,,,8200.0,0.0
2016.0,104795.0,6.0,1.0,kia,,,11995.0,0.0
2017.0,62610.0,,0.0,,,white,47.0,0.0
2017.0,60021.0,6.0,1.0,honda,,black,27500.0,0.0
2019.0,87247.0,4.0,0.0,hyundai,fwd,red,16995.0,0.0
2013.0,78117.0,6.0,0.0,honda,fwd,grey,17995.0,0.0
2013.0,104606.0,4.0,0.0,subaru,4wd,blue,21995.0,1.0
2017.0,88199.0,4.0,0.0,nissan,fwd,white,14995.0,0.0
2014.0,132000.0,4.0,0.0,,rwd,grey,17500.0,0.0
2015.0,39453.0,6.0,0.0,toyota,fwd,black,26995.0,0.0
2020.0,19227.0,,1.0,toyota,fwd,,27650.0,0.0
2012.0,89728.0,4.0,0.0,honda,,grey,12750.0,0.0
2013.0,129846.0,,0.0,toyota,fwd,,18999.0,0.0
2010.0,,,0.0,mazda,fwd,green,,0.0
2021.0,18455.0,6.0,0.0,jeep,,white,43500.0,1.0
2019.0,43800.0,4.0,0.0,kia,fwd,grey,15900.0,0.0
2007.0,89000.0,6.0,0.0,mercedes,,,6700.0,0.0
2010.0,120000.0,6.0,0.0,lexus,rwd,white,11988.0,0.0
2019.0,47298.0,6.0,0.0,ram,4wd,,,0.0
2021.0,18878.0,,0.0,toyota,fwd,white,37995.0,0.0
2020.0,26162.0,,1.0,tesla,4wd,,52950.0,0.0
2019.0,27253.0,,1.0,tesla,rwd,black,33996.0,0.0
2006.0,112262.0,,0.0,nissan,fwd,,2000.0,0.0
2003.0,179975.0,,0.0,subaru,,silver,3000.0,0.0
2002.0,110240.0,,0.0,chrysler,fwd,,2500.0,0.0
2007.0,108825.0,,0.0,chrysler,fwd,,3000.0,0.0
2005.0,129920.0,,0.0,,4wd,silver,2500.0,0.0
2009.0,120138.0,,0.0,dodge,fwd,,2500.0,0.0
2005.0,198887.0,,0.0,toyota,fwd,silver,2500.0,0.0
2015.0,91306.0,,0.0,nissan,fwd,silver,5000.0,0.0
2009.0,177562.0,,0.0,honda,fwd,,4000.0,0.0
2009.0,117895.0,,0.0,subaru,,silver,4000.0,1.0
2006.0,177618.0,,0.0,toyota,rwd,white,8500.0,0.0
2015.0,87542.0,,0.0,hyundai,fwd,silver,5000.0,0.0
2015.0,129768.0,,0.0,chevrolet,fwd,,3500.0,0.0
2013.0,182741.0,,0.0,honda,fwd,blue,5500.0,0.0
2017.0,121744.0,,0.0,hyundai,fwd,black,4500.0,0.0
2013.0,88596.0,,0.0,nissan,fwd,,4500.0,0.0
2013.0,147941.0,,0.0,volkswagen,fwd,,4000.0,0.0
2012.0,95086.0,,0.0,chevrolet,fwd,white,5000.0,0.0
2015.0,151560.0,,0.0,volkswagen,fwd,red,4000.0,0.0
1989.0,123116.0,,0.0,chevrolet,,red,9000.0,0.0
2011.0,129393.0,,0.0,toyota,fwd,white,5000.0,0.0
2016.0,95880.0,,0.0,chevrolet,fwd,red,6000.0,0.0
2003.0,51443.0,,0.0,chrysler,fwd,silver,3000.0,0.0
2002.0,88231.0,,0.0,,4wd,black,3000.0,0.0
2001.0,86800.0,,0.0,ford,fwd,silver,5000.0,0.0
2007.0,92216.0,,0.0,chrysler,fwd,white,2000.0,0.0
2000.0,96133.0,,0.0,buick,fwd,white,2000.0,0.0
2010.0,168470.0,,0.0,dodge,rwd,black,2500.0,0.0
2006.0,136182.0,,0.0,nissan,,,2500.0,0.0
2001.0,118067.0,,0.0,toyota,fwd,,2500.0,0.0
2005.0,130868.0,,0.0,nissan,fwd,white,2500.0,0.0
2018.0,70755.0,,1.0,tesla,rwd,silver,33898.0,0.0
2007.0,158000.0,4.0,0.0,honda,fwd,grey,5988.0,1.0
2011.0,118000.0,,0.0,mini,,,5500.0,0.0
2014.0,81200.0,4.0,0.0,cadillac,rwd,white,13990.0,0.0
2012.0,45000.0,4.0,0.0,honda,fwd,,15500.0,0.0
2017.0,67290.0,,0.0,kia,rwd,,16400.0,0.0
2008.0,95000.0,6.0,0.0,lexus,fwd,white,9988.0,0.0
2015.0,83000.0,4.0,0.0,kia,,,7600.0,0.0
2007.0,123727.0,8.0,0.0,ford,4wd,,,0.0
2013.0,180000.0,4.0,0.0,toyota,fwd,,8999.0,0.0
2006.0,140926.0,,0.0,ford,4wd,,23450.0,0.0
2015.0,,,0.0,audi,,black,,0.0
2018.0,108661.0,8.0,0.0,ford,4wd,white,62999.0,0.0
2016.0,50371.0,,0.0,nissan,fwd,silver,14995.0,0.0
2018.0,79628.0,,0.0,ford,4wd,,28990.0,0.0
2017.0,73235.0,8.0,0.0,chevrolet,rwd,,,0.0
2019.0,21019.0,,0.0,kia,rwd,,18900.0,0.0
2016.0,40625.0,,0.0,toyota,,grey,,0.0
2018.0,40500.0,6.0,0.0,,4wd,blue,35995.0,0.0
2017.0,46463.0,,0.0,fiat,fwd,orange,14499.0,0.0
2014.0,86982.0,,0.0,bmw,rwd,,19400.0,0.0
2015.0,64700.0,4.0,0.0,mazda,fwd,grey,15800.0,0.0
2022.0,3624.0,6.0,0.0,chevrolet,rwd,,,0.0
2015.0,52000.0,3.0,0.0,,fwd,white,750.0,0.0
2006.0,127814.0,,0.0,ford,4wd,,17900.0,0.0
2018.0,95000.0,6.0,0.0,,4wd,grey,46000.0,0.0
2019.0,54147.0,6.0,0.0,ford,4wd,silver,26900.0,0.0
2011.0,126220.0,,0.0,nissan,4wd,,11850.0,0.0
2001.0,129202.0,8.0,0.0,dodge,rwd,white,7995.0,0.0
1998.0,92000.0,6.0,0.0,toyota,,blue,3900.0,0.0
2004.0,204688.0,,0.0,ford,4wd,,21400.0,0.0
2015.0,,,0.0,bmw,,white,,0.0
2019.0,145055.0,,0.0,chevrolet,rwd,,16950.0,0.0
2019.0,18546.0,,1.0,toyota,rwd,,33850.0,0.0
2019.0,2120.0,8.0,0.0,ford,rwd,white,56000.0,1.0
2005.0,186002.0,,0.0,dodge,4wd,,23400.0,0.0
2020.0,28092.0,,0.0,toyota,,silver,,0.0
2009.0,58921.0,,0.0,gmc,rwd,,23450.0,0.0
2012.0,180000.0,,0.0,,,,500.0,0.0
2021.0,13942.0,,0.0,ford,rwd,,22900.0,0.0
2016.0,40000.0,,0.0,toyota,4wd,,21500.0,0.0
2011.0,32000.0,,0.0,,4wd,white,37700.0,0.0
2016.0,37000.0,,1.0,tesla,4wd,,30800.0,0.0
2014.0,131000.0,6.0,0.0,chrysler,fwd,white,7800.0,0.0
2021.0,43654.0,,0.0,ram,fwd,white,43995.0,0.0
2001.0,162000.0,8.0,0.0,,rwd,white,7500.0,0.0
2014.0,102000.0,6.0,0.0,dodge,4wd,,7800.0,0.0
2014.0,62923.0,,0.0,jeep,4wd,,18700.0,0.0
2017.0,15877.0,,0.0,nissan,,,28999.0,0.0
2015.0,122000.0,4.0,0.0,chevrolet,fwd,,9000.0,0.0
2016.0,,,0.0,bmw,,black,,0.0
2006.0,150000.0,4.0,0.0,acura,fwd,grey,5900.0,0.0
2008.0,42000.0,6.0,0.0,buick,fwd,,7000.0,0.0
2016.0,226497.0,,0.0,,,white,69500.0,0.0
2018.0,73300.0,,0.0,gmc,4wd,,35600.0,0.0
2015.0,154800.0,4.0,0.0,ford,fwd,,7400.0,0.0
2016.0,64892.0,,0.0,kia,rwd,,11850.0,0.0
2017.0,24491.0,,0.0,ram,4wd,,62995.0,0.0
2007.0,95944.0,6.0,0.0,lexus,fwd,white,10699.0,0.0
2019.0,80318.0,,1.0,toyota,,silver,,0.0
2001.0,19818.0,8.0,0.0,dodge,rwd,white,,0.0
2014.0,119675.0,,0.0,dodge,rwd,,,0.0
2013.0,86492.0,,1.0,nissan,fwd,,,1.0
2014.0,135116.0,,0.0,dodge,rwd,,,0.0
2016.0,164992.0,,0.0,kia,fwd,,,0.0
2014.0,161829.0,,0.0,chevrolet,rwd,,,0.0
2013.0,97378.0,,0.0,nissan,fwd,,,0.0
1993.0,99000.0,,0.0,chevrolet,,,5000.0,0.0
2017.0,99947.0,,0.0,chevrolet,fwd,black,29995.0,0.0
2015.0,86000.0,6.0,0.0,toyota,,blue,13800.0,0.0
2021.0,6800.0,,0.0,,,white,92000.0,0.0
2001.0,68000.0,6.0,0.0,,fwd,silver,11990.0,0.0
1976.0,32500.0,8.0,0.0,ford,4wd,,90000.0,0.0
2020.0,27165.0,,0.0,ram,4wd,,69995.0,0.0
2021.0,3000.0,,0.0,mazda,,,25900.0,0.0
2017.0,87000.0,4.0,0.0,nissan,fwd,red,15500.0,0.0
2003.0,135000.0,6.0,0.0,,,silver,6500.0,0.0
1992.0,179638.0,8.0,0.0,chevrolet,rwd,blue,5000.0,0.0
2015.0,,,0.0,,,black,,0.0
2003.0,153455.0,4.0,0.0,,fwd,blue,2895.0,0.0
2014.0,117704.0,,0.0,nissan,fwd,red,7995.0,1.0
2018.0,49473.0,,0.0,toyota,,blue,,0.0
2015.0,48464.0,,0.0,hyundai,,,14499.0,0.0
1986.0,98000.0,6.0,0.0,chevrolet,rwd,brown,5000.0,0.0
2019.0,20121.0,,0.0,,rwd,white,46995.0,0.0
2003.0,144500.0,8.0,0.0,f,4wd,grey,25000.0,0.0
2013.0,1.0,,1.0,,,white,6000.0,1.0
2023.0,28.0,,1.0,nissan,,silver,32995.0,0.0
2003.0,133333.0,8.0,0.0,,rwd,silver,12500.0,0.0
2013.0,176000.0,4.0,0.0,subaru,4wd,white,6999.0,0.0
2007.0,179000.0,4.0,0.0,nissan,fwd,white,3999.0,0.0
2007.0,146000.0,6.0,0.0,,rwd,blue,19500.0,0.0
1993.0,99000.0,,0.0,chevrolet,,,5000.0,0.0
2015.0,37600.0,6.0,0.0,toyota,4wd,white,38000.0,1.0
2003.0,210000.0,8.0,0.0,,rwd,white,22000.0,0.0
2014.0,106423.0,4.0,0.0,for,rwd,silver,13600.0,0.0
2018.0,,,0.0,ford,,white,,0.0
1998.0,99800.0,8.0,0.0,pontiac,rwd,black,14900.0,0.0
2011.0,90016.0,,0.0,,4wd,,13999.0,0.0
2010.0,148000.0,4.0,0.0,,,,9700.0,0.0
2018.0,878.0,,0.0,ford,rwd,white,58995.0,0.0
2013.0,26000.0,8.0,0.0,,rwd,,64900.0,0.0
2015.0,64766.0,,0.0,bmw,,black,21995.0,0.0
2015.0,101989.0,4.0,1.0,ford,fwd,white,10995.0,0.0
2018.0,39072.0,,1.0,bmw,rwd,,24597.0,0.0
2021.0,28762.0,8.0,0.0,land,4wd,,83991.0,0.0
2018.0,40470.0,,0.0,toyota,,blue,,0.0
2020.0,35294.0,6.0,0.0,chevrolet,fwd,,28991.0,0.0
2019.0,51846.0,4.0,1.0,bmw,rwd,,31977.0,0.0
2017.0,29407.0,6.0,0.0,bmw,rwd,,35991.0,0.0
2019.0,42566.0,4.0,0.0,bmw,rwd,,29991.0,0.0
2019.0,22664.0,4.0,0.0,subaru,4wd,,29991.0,0.0
2019.0,34939.0,4.0,0.0,jeep,fwd,,23981.0,0.0
2019.0,28914.0,4.0,0.0,jaguar,rwd,,27991.0,0.0
2015.0,47029.0,4.0,0.0,lexus,fwd,,24987.0,0.0
2019.0,17199.0,4.0,0.0,jaguar,4wd,,30991.0,0.0
2014.0,122000.0,8.0,0.0,,rwd,white,17000.0,0.0
2016.0,76880.0,4.0,0.0,bmw,rwd,,17991.0,0.0
2013.0,56000.0,4.0,0.0,honda,fwd,silver,17000.0,0.0
2020.0,41449.0,6.0,0.0,acura,fwd,,33997.0,0.0
2019.0,29689.0,4.0,0.0,bmw,rwd,,31893.0,0.0
2017.0,43381.0,6.0,0.0,lexus,rwd,,33991.0,0.0
2019.0,84602.0,6.0,0.0,toyota,fwd,,24995.0,0.0
2016.0,61685.0,,1.0,tesla,4wd,,38991.0,0.0
2019.0,9183.0,4.0,0.0,bmw,rwd,,34997.0,0.0
2017.0,57082.0,8.0,0.0,nissan,rwd,grey,,0.0
2019.0,500.0,,1.0,,,,31995.0,1.0
2015.0,363415.0,,0.0,,,white,42500.0,0.0
2014.0,41628.0,4.0,0.0,honda,fwd,silver,,0.0
2020.0,1111111.0,,0.0,,,,1000000.0,1.0
2016.0,91076.0,,0.0,dodge,rwd,white,18999.0,0.0
2020.0,61781.0,,0.0,jeep,,silver,28700.0,0.0
2021.0,7211.0,,0.0,gmc,4wd,grey,37700.0,0.0
2019.0,26897.0,,0.0,cadillac,4wd,,32900.0,0.0
2017.0,72969.0,,0.0,chevrolet,,white,34900.0,0.0
2018.0,31520.0,,0.0,jeep,4wd,grey,42900.0,0.0
2012.0,125868.0,,0.0,audi,,black,12995.0,0.0
2014.0,,,0.0,bmw,,black,,0.0
2015.0,76422.0,,0.0,ram,4wd,white,45995.0,0.0
1990.0,156649.0,4.0,0.0,vw,rwd,white,38999.0,1.0
2019.0,38668.0,,1.0,ford,rwd,white,41995.0,0.0
2020.0,25425.0,,0.0,chevrolet,4wd,white,60995.0,0.0
2002.0,232000.0,8.0,0.0,toyota,rwd,grey,2850.0,0.0
2005.0,145000.0,,0.0,gmc,,,3600.0,0.0
2013.0,56473.0,,0.0,toyota,,white,,0.0
2009.0,184242.0,,0.0,infiniti,,custom,,0.0
2003.0,195000.0,4.0,0.0,,fwd,black,2900.0,0.0
2021.0,0.0,,1.0,,,blue,8000.0,1.0
2006.0,102306.0,4.0,0.0,bmw,,white,7000.0,0.0
1999.0,250000.0,6.0,0.0,ford,,brown,995.0,0.0
2018.0,61158.0,4.0,0.0,audi,4wd,,24999.0,0.0
2013.0,117253.0,,0.0,bmw,,,19995.0,0.0
2012.0,168574.0,,0.0,acura,,black,10444.0,0.0
2004.0,120190.0,8.0,0.0,ford,rwd,white,,0.0
2017.0,172712.0,,0.0,ford,,white,18900.0,1.0
2001.0,95000.0,6.0,0.0,ford,,,2350.0,0.0
2014.0,188228.0,,1.0,,,red,22850.0,0.0
2014.0,315340.0,8.0,0.0,ford,fwd,yellow,9000.0,0.0
2018.0,58438.0,,0.0,toyota,fwd,white,,0.0
2017.0,,,0.0,alfa,,,,0.0
1961.0,203000.0,6.0,0.0,gmc,rwd,red,9999.0,1.0
2014.0,81923.0,4.0,0.0,vw,fwd,white,14997.0,0.0
2011.0,127296.0,8.0,0.0,infiniti,rwd,,13997.0,0.0
2006.0,197093.0,,0.0,,,white,35900.0,0.0
2019.0,36500.0,,0.0,vw,,,26999.0,1.0
2013.0,38099.0,,0.0,ford,,white,,0.0
2016.0,30800.0,6.0,0.0,honda,,white,28500.0,0.0
2018.0,82495.0,,0.0,jeep,fwd,,15250.0,0.0
2020.0,56685.0,,1.0,chevrolet,fwd,silver,24444.0,0.0
2009.0,89751.0,,0.0,volkswagen,,black,6995.0,0.0
1999.0,188000.0,4.0,0.0,honda,4wd,white,4900.0,0.0
